Season,Region,County,CDC Week,Week Ending Date,Age Group,Case Count,Hospitalization Count,Coordinate,FIPS
2023-2024,METRO,PUTNAM,50,12/16/2023,50-64,16,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,50,12/16/2023,65+,9,1,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,51,12/23/2023,0-4,24,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,51,12/23/2023,5-17,44,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,51,12/23/2023,18-49,37,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,51,12/23/2023,50-64,30,1,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,51,12/23/2023,65+,16,2,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,52,12/30/2023,0-4,15,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,52,12/30/2023,5-17,55,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,52,12/30/2023,18-49,61,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,52,12/30/2023,50-64,35,0,"(41.4351, -73.7949)",36079
2023-2024,METRO,PUTNAM,52,12/30/2023,65+,26,1,"(41.4351, -73.7949)",36079
2023-2024,CAPITAL DISTRICT,RENSSELAER,40,10/07/2023,5-17,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,40,10/07/2023,18-49,5,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,41,10/14/2023,5-17,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,41,10/14/2023,65+,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,42,10/21/2023,18-49,3,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,42,10/21/2023,50-64,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,43,10/28/2023,5-17,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,43,10/28/2023,18-49,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,44,11/04/2023,18-49,2,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,45,11/11/2023,18-49,2,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,45,11/11/2023,50-64,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,46,11/18/2023,18-49,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,46,11/18/2023,65+,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,47,11/25/2023,0-4,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,47,11/25/2023,18-49,2,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,47,11/25/2023,50-64,3,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,47,11/25/2023,65+,3,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,48,12/02/2023,0-4,4,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,48,12/02/2023,18-49,8,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,48,12/02/2023,50-64,4,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,48,12/02/2023,65+,1,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,49,12/09/2023,0-4,2,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,49,12/09/2023,18-49,7,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,49,12/09/2023,50-64,3,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,49,12/09/2023,65+,7,2,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,50,12/16/2023,0-4,4,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,50,12/16/2023,5-17,13,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,50,12/16/2023,18-49,12,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,50,12/16/2023,50-64,10,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,50,12/16/2023,65+,2,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,51,12/23/2023,0-4,11,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,51,12/23/2023,5-17,16,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,51,12/23/2023,18-49,25,2,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,51,12/23/2023,50-64,9,1,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,51,12/23/2023,65+,9,2,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,52,12/30/2023,0-4,9,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,52,12/30/2023,5-17,13,0,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,52,12/30/2023,18-49,17,2,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,52,12/30/2023,50-64,12,5,"(42.7104206, -73.5138454)",36083
2023-2024,CAPITAL DISTRICT,RENSSELAER,52,12/30/2023,65+,9,6,"(42.7104206, -73.5138454)",36083
2023-2024,METRO,ROCKLAND,40,10/07/2023,0-4,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,40,10/07/2023,5-17,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,40,10/07/2023,18-49,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,40,10/07/2023,50-64,1,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,40,10/07/2023,65+,1,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,41,10/14/2023,0-4,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,41,10/14/2023,5-17,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,41,10/14/2023,18-49,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,41,10/14/2023,50-64,1,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,41,10/14/2023,65+,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,42,10/21/2023,0-4,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,42,10/21/2023,5-17,1,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,42,10/21/2023,18-49,6,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,42,10/21/2023,65+,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,43,10/28/2023,0-4,6,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,43,10/28/2023,5-17,7,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,43,10/28/2023,18-49,4,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,43,10/28/2023,50-64,5,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,43,10/28/2023,65+,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,44,11/04/2023,0-4,2,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,44,11/04/2023,5-17,7,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,44,11/04/2023,18-49,9,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,44,11/04/2023,50-64,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,44,11/04/2023,65+,3,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,45,11/11/2023,0-4,4,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,45,11/11/2023,5-17,10,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,45,11/11/2023,18-49,12,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,45,11/11/2023,50-64,8,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,45,11/11/2023,65+,12,3,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,46,11/18/2023,0-4,7,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,46,11/18/2023,5-17,14,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,46,11/18/2023,18-49,27,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,46,11/18/2023,50-64,3,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,46,11/18/2023,65+,8,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,47,11/25/2023,0-4,11,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,47,11/25/2023,5-17,37,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,47,11/25/2023,18-49,26,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,47,11/25/2023,50-64,7,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,47,11/25/2023,65+,10,4,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,48,12/02/2023,0-4,28,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,48,12/02/2023,5-17,38,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,48,12/02/2023,18-49,48,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,48,12/02/2023,50-64,19,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,48,12/02/2023,65+,5,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,49,12/09/2023,0-4,22,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,49,12/09/2023,5-17,98,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,49,12/09/2023,18-49,60,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,49,12/09/2023,50-64,22,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,49,12/09/2023,65+,11,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,50,12/16/2023,0-4,41,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,50,12/16/2023,5-17,122,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,50,12/16/2023,18-49,104,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,50,12/16/2023,50-64,37,1,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,50,12/16/2023,65+,34,3,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,51,12/23/2023,0-4,60,2,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,51,12/23/2023,5-17,142,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,51,12/23/2023,18-49,161,3,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,51,12/23/2023,50-64,50,3,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,51,12/23/2023,65+,41,4,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,52,12/30/2023,0-4,79,2,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,52,12/30/2023,5-17,115,0,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,52,12/30/2023,18-49,187,2,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,52,12/30/2023,50-64,99,3,"(41.1547851, -74.0247721)",36087
2023-2024,METRO,ROCKLAND,52,12/30/2023,65+,58,7,"(41.1547851, -74.0247721)",36087
2023-2024,CENTRAL,ST LAWRENCE,41,10/14/2023,0-4,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,41,10/14/2023,50-64,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,46,11/18/2023,0-4,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,46,11/18/2023,50-64,2,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,47,11/25/2023,18-49,2,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,47,11/25/2023,50-64,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,47,11/25/2023,65+,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,48,12/02/2023,5-17,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,48,12/02/2023,18-49,4,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,48,12/02/2023,50-64,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,48,12/02/2023,65+,3,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,49,12/09/2023,0-4,2,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,49,12/09/2023,5-17,1,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,49,12/09/2023,18-49,4,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,49,12/09/2023,50-64,3,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,49,12/09/2023,65+,13,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,50,12/16/2023,5-17,4,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,50,12/16/2023,18-49,8,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,50,12/16/2023,50-64,4,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,50,12/16/2023,65+,12,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,51,12/23/2023,0-4,4,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,51,12/23/2023,5-17,13,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,51,12/23/2023,18-49,6,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,51,12/23/2023,50-64,10,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,51,12/23/2023,65+,11,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,52,12/30/2023,0-4,6,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,52,12/30/2023,5-17,5,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,52,12/30/2023,18-49,5,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,52,12/30/2023,50-64,5,0,"(44.4881125, -75.074311)",36089
2023-2024,CENTRAL,ST LAWRENCE,52,12/30/2023,65+,7,0,"(44.4881125, -75.074311)",36089
2023-2024,CAPITAL DISTRICT,SARATOGA,40,10/07/2023,0-4,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,40,10/07/2023,5-17,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,40,10/07/2023,18-49,8,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,40,10/07/2023,50-64,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,40,10/07/2023,65+,3,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,41,10/14/2023,0-4,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,41,10/14/2023,5-17,6,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,41,10/14/2023,18-49,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,41,10/14/2023,50-64,3,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,41,10/14/2023,65+,3,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,42,10/21/2023,0-4,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,42,10/21/2023,5-17,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,42,10/21/2023,18-49,6,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,42,10/21/2023,50-64,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,42,10/21/2023,65+,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,43,10/28/2023,5-17,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,43,10/28/2023,18-49,5,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,43,10/28/2023,50-64,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,43,10/28/2023,65+,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,44,11/04/2023,0-4,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,44,11/04/2023,18-49,13,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,44,11/04/2023,50-64,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,44,11/04/2023,65+,3,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,45,11/11/2023,0-4,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,45,11/11/2023,5-17,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,45,11/11/2023,18-49,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,45,11/11/2023,50-64,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,45,11/11/2023,65+,2,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,46,11/18/2023,0-4,1,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,46,11/18/2023,5-17,7,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,46,11/18/2023,18-49,9,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,46,11/18/2023,50-64,5,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,46,11/18/2023,65+,3,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,47,11/25/2023,0-4,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,47,11/25/2023,5-17,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,47,11/25/2023,18-49,16,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,47,11/25/2023,50-64,12,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,47,11/25/2023,65+,8,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,48,12/02/2023,0-4,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,48,12/02/2023,5-17,5,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,48,12/02/2023,18-49,22,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,48,12/02/2023,50-64,8,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,48,12/02/2023,65+,13,2,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,49,12/09/2023,0-4,5,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,49,12/09/2023,5-17,8,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,49,12/09/2023,18-49,17,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,49,12/09/2023,50-64,8,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,49,12/09/2023,65+,7,2,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,50,12/16/2023,0-4,7,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,50,12/16/2023,5-17,25,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,50,12/16/2023,18-49,40,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,50,12/16/2023,50-64,18,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,50,12/16/2023,65+,4,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,51,12/23/2023,0-4,11,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,51,12/23/2023,5-17,23,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,51,12/23/2023,18-49,43,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,51,12/23/2023,50-64,19,2,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,51,12/23/2023,65+,17,2,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,52,12/30/2023,0-4,7,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,52,12/30/2023,5-17,20,0,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,52,12/30/2023,18-49,43,1,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,52,12/30/2023,50-64,28,5,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SARATOGA,52,12/30/2023,65+,24,7,"(43.1061353, -73.8553872)",36091
2023-2024,CAPITAL DISTRICT,SCHENECTADY,40,10/07/2023,0-4,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,40,10/07/2023,5-17,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,40,10/07/2023,18-49,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,41,10/14/2023,0-4,2,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,41,10/14/2023,18-49,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,41,10/14/2023,65+,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,42,10/21/2023,5-17,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,42,10/21/2023,65+,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,43,10/28/2023,65+,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,45,11/11/2023,5-17,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,45,11/11/2023,18-49,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,45,11/11/2023,50-64,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,45,11/11/2023,65+,4,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,46,11/18/2023,0-4,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,46,11/18/2023,18-49,2,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,46,11/18/2023,50-64,3,1,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,46,11/18/2023,65+,3,1,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,47,11/25/2023,0-4,3,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,47,11/25/2023,5-17,2,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,47,11/25/2023,18-49,10,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,47,11/25/2023,50-64,2,1,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,47,11/25/2023,65+,3,2,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,48,12/02/2023,0-4,1,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,48,12/02/2023,5-17,6,0,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,48,12/02/2023,18-49,7,1,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,48,12/02/2023,50-64,5,1,"(42.8175421, -74.0435834)",36093
2023-2024,CAPITAL DISTRICT,SCHENECTADY,48,12/02/2023,65+,5,0,"(42.8175421, -74.0435834)",36093
